,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2001-12-01,142760.46365188606,236889.1810946778,124345.90189600985,177804.39396883073,203683.86782226668,113841.65036544543,131774.7196721754,250963.42711169776,148808.42309945694,191631.10259876438,212790.71619850618,146590.2427842041,195199.0016657745,169612.20375157482,217968.78637163094,168318.7927661082,179542.93987395684,139131.28346917115,,158003.5648715035,113867.9549763724,170728.90985752514,109290.79565361618,122139.89041259752,136631.32550283932,133048.01396411107,116351.92643770626,162279.39775763176,,161398.70697871808,166645.762953034,129798.57298582727,106167.60239503143,132515.60628949618,93063.22454762117,94149.65360937717,103658.03487655391,79781.62345233579,129593.09479595302,,190854.77831619655,92647.36243141907,109182.07215626132,96801.34184518813,164723.387517639,,88462.52100757042,111107.99276433013,108996.33755193715,99564.2330811834,114329.33823263102
2002-01-01,143718.24033680436,238339.71605431254,125286.00322918319,179251.50713760903,205428.36306980244,113872.42398555402,132360.36055409498,253379.62807479338,149343.19591311135,192360.3137434877,213261.79687759932,147157.3248653606,197317.27583610037,170469.69558564425,218747.66263112263,170056.4196893208,179564.60621204227,139621.42182415084,,159234.51182411108,114154.75679826223,171961.6389426413,109775.00811293889,122389.32258138662,136851.62108261127,134127.7549842019,116515.51823895588,162788.89848117673,,163035.33686935066,167422.97181916927,131097.2290495596,106311.97606966195,133117.34813017413,93152.88371371575,94284.38290295424,103706.11291667329,79872.17190144608,129767.32350839123,,192054.118208462,92852.85017162615,109809.97499028956,97189.5803527609,165642.1710039461,,88679.01012890768,111240.22326378485,109295.11373217004,99848.16616610996,114609.78920487077
2002-02-01,144667.7618969821,239822.70603941425,126155.60883101281,180565.2762226312,207224.8126652619,113957.73465306214,132862.1759220618,255449.34417133816,149827.43033899248,193070.50454168618,213684.2957781865,147820.55594396283,199441.7676447678,171224.83545170297,219761.14931614453,171724.23035548063,179483.23904119257,140093.52673039024,,160261.89752510007,114475.86683154195,173151.6570968732,110254.57094366873,122539.53485166743,137037.9754549608,135196.50089613994,116692.53012009025,163285.80272646644,,164725.10187985885,168045.01866538124,132407.84609684255,106467.90183265808,133674.5750724158,93295.90713315636,94329.93143735219,103692.80242593949,80077.01737721759,130021.8618334944,,193149.22531203888,93057.07638705685,110407.42111892137,97513.74552970717,166565.57434863402,,88945.97469964383,111713.71827273241,109581.92712029054,100035.10795408422,114839.97238632846
2002-03-01,145663.76491472297,241558.5084080135,127005.82550108596,181679.47702673994,209060.2707252855,114171.51107885978,133303.6220750732,257557.66737322058,150353.33785456303,193694.5195549271,214288.80553259686,148626.3614913637,201414.83428242142,172055.758648565,220922.65856949418,173204.8656550895,179534.18002423376,140522.5983387827,,161209.28478213365,114849.26106184733,174346.44722494818,110754.58641705518,122670.04974469302,137215.29188204755,136298.83749192438,116875.86005258629,163772.0155570003,,166378.00997149383,168563.29428546716,133793.54272599446,106599.22905334503,134182.72494569756,93476.75944493209,94369.53474415337,103521.84535418874,80367.34352520126,130217.18592997768,,194412.7723249616,93248.74905034575,110922.29662504226,97804.44118956492,167550.98743173273,,89198.43761360513,112089.85966956237,109938.59469166929,100130.0249031171,115061.16337138537
2002-04-01,146789.32736292446,243900.71559552205,127962.47629236635,182777.82281100893,210909.8360399067,114547.44738115561,133627.1060499934,259801.78164175292,150937.4981594168,194265.52654830748,215073.47271098266,149378.71820519428,203705.50921481333,173002.8640582638,222411.74615742848,174776.1938427057,179662.4815256832,140980.6393782346,,162111.77503438664,115289.09435676881,175688.336048163,111304.82039658957,122791.50351625991,137331.9415715851,137360.6674659986,117041.70044535452,164275.3788151365,132869.22207647614,168275.3466949684,169413.96332925302,135219.00752324754,106747.9289292543,134669.38907609635,93686.79936783202,94328.75925972156,103373.63360910892,80616.99155306707,130429.16766232635,,195904.0554715062,93445.4078827788,111413.28811898177,98075.3064359905,168584.22514706803,146700.1285082496,89465.99075800755,112348.68561992008,110229.40732947491,100385.56689113013,115284.766543574
2002-05-01,147948.47911210306,246635.5158736508,129012.1114960392,183948.6670898099,212828.41396381697,114990.34450535655,133957.40262084536,262224.7016857417,151530.38336675346,194765.78419784244,215960.13198204702,150176.54655646966,206284.04808463217,174071.01336443622,223727.6439817996,176282.8199410639,179774.45806958343,141447.88916021716,,163281.3903045586,116097.63168093142,177367.6674086265,111906.04675156141,123005.89830896138,137513.0173440868,138356.0370675692,117226.78906499133,164913.1646366706,133094.88003481016,170484.48885417802,170177.59489049957,136576.6761723055,106937.2253017664,135182.97102214387,93958.66039682146,94435.17006494345,103409.21560275611,80829.69122722418,130664.56334459507,,197667.20259315995,93627.5221910703,111926.63170353822,98087.50840628649,169606.81997235684,145396.16573932604,89700.93876041104,112453.97384054544,110633.69282779853,100770.74822806235,115549.58242203035
2002-06-01,149228.80832425185,249669.79127814775,130109.5597817478,185308.1991819022,214982.55219615172,115486.55060290704,134322.85901226648,264743.49295508815,152197.08541221672,195213.4793023621,216711.07178915082,150963.44125307957,209149.11013478876,174971.74417276986,225177.9451584197,177967.82995593475,179873.7169958507,141926.47608192012,,164481.06476265308,116863.50500244177,179292.59110337027,112568.01093537926,123235.26837123778,137702.94991617228,139328.67739330608,117438.75271474599,165675.1440728871,133194.83606565685,172934.04621488744,170793.52935890525,137990.59976300132,107172.78646067208,135741.06093082138,94283.32658015973,94616.21552620536,103672.99358643369,81033.87104666572,131012.30981836504,,199678.56124315527,93830.17598708533,112518.5230429399,98019.22195179295,170695.92602789917,144801.9905810538,89941.06976574384,112812.35311486898,110954.50356501236,101272.92080326394,115846.05630382059
2002-07-01,150587.57793388053,253180.10654570672,131226.86546263623,186768.5761576808,217401.56753470385,115990.93871862034,134677.6542274535,267592.42268768564,152918.48092824736,195781.66011579018,217440.25043882368,151909.57924395686,211950.7608809425,175794.76334467283,226948.62710788506,179667.19596202634,179970.27876921045,142378.07045408987,,165787.77356662313,117670.77286753611,181431.8451155411,113308.85770989223,123562.56654248781,137962.2028955102,140205.72830801425,117687.06728941885,166508.9628333001,133538.24008398957,175676.24480105835,171347.32001166025,139414.23968435967,107446.59662210906,136326.71185785142,94660.09430313343,94931.9385194241,104032.12007855921,81286.11738207414,131364.36093031024,,201820.540488049,94082.235531689,113161.04233837758,97922.66072252783,171813.28133186462,143894.46142757742,90197.71413095568,113242.45740732811,111307.63124152271,101722.562966576,116192.30670661926
2002-08-01,152036.82012471187,256958.85893135294,132420.9373697699,188399.2576465553,220354.48745742554,116523.95308651148,135077.58880848883,270615.94589630497,153739.22184446806,196464.10525475338,217955.924875401,153113.52213410064,214600.32990264345,176560.31561811632,229235.09975434735,181630.5509780481,179998.26652585305,142812.67429291675,,166972.48917895815,117822.03685905552,183625.58779121307,114145.00256286027,123878.80313881587,138219.53699514738,141016.30428739428,117914.69464918003,167202.1635123667,133912.65588991193,178914.6472530711,171922.0599214778,140757.8439084194,107692.75379980374,136982.4216054468,94989.63933610491,95217.58893128824,104219.64613643514,81579.59912583652,131690.83444643777,,203910.02074799567,94359.47733152208,113752.74323575234,97902.60024109368,173021.1015015204,143976.90889606124,90470.02775437628,113639.60796757515,111611.03350302829,102116.98697157891,116553.51167309335
2002-09-01,153485.88345892436,260776.50861567442,133602.2742287538,190079.38387491493,223635.09732916555,116993.72244082385,135458.20088798171,273949.18259751046,154448.29843483886,197142.4009487969,218493.53123600708,154445.0924544898,217354.33928766646,177270.71456826865,231994.20000542657,183718.69004082438,179873.18255137707,143257.53758379896,,168203.77431980055,117935.46797873847,185771.4752288375,115012.70069168578,124194.32170187519,138479.2080337102,141721.5739325866,118151.7928922876,167804.0205379889,134358.18594112006,182760.75759360264,172550.5959759187,142044.40148346592,107954.06920338674,137658.7659647163,95327.44155433924,95551.09940170035,104255.23809442902,81872.57864980922,132004.57777679342,,205777.41004534365,94654.2691997289,114355.25292647711,97929.31619938627,174156.33768396548,144562.31477217,90764.93536314268,114143.39528900331,111940.54941736713,102423.25962621324,116917.26364639656
2002-10-01,154891.86727232393,264399.359389134,134782.0619643753,191754.48233800288,227085.43505284647,117396.8590954864,135905.35841823017,277791.7098241754,155160.16934659894,197806.00286916606,219031.35771477758,155879.72793477113,220304.8250912292,178161.58736768938,234705.8720928954,186011.76257104706,179517.51018136018,143725.09144443998,,169400.77627022006,118037.64507021145,187817.50794327966,115862.78316240059,124492.48298400141,138735.63346735333,142462.0298851577,118424.22286741449,168365.4553480361,134749.86529492258,186524.08606013586,173048.75950091268,143219.00204856257,108215.21276733912,138412.23540694706,95702.25018201953,95949.58280971127,104401.53375524795,82251.0352514829,132325.82619166063,,207976.5717807213,94935.3649361477,115003.55377928022,97959.83399031026,175321.41414262212,145088.86311047644,91048.65510456821,114485.76236170041,112301.8122572789,102766.05483415932,117281.7463899873
2002-11-01,156215.61207388804,267948.7762524157,135902.84563645144,193382.16497069757,230270.81758031747,117739.98286130677,136334.15935566093,281830.1336435107,155803.55764210364,198430.00750512467,219537.9455742609,156874.93923706847,223850.26064428894,179245.40165448585,237171.36978537287,188210.25373448813,179270.9020907772,144150.70388994712,,170628.33717632704,118441.36851336481,189690.69162021053,116594.04282277566,124811.69871074219,138970.75466091777,143248.39414888425,118691.93668608954,169025.6263810411,135108.72190308248,189754.89766251875,173625.93874815476,144445.33030961084,108491.25557100632,139112.87451512183,96090.43194776622,96317.06447592248,104623.29063541321,82506.78897180634,132598.23388055756,,210457.47792423898,95211.09736237291,115674.88203723682,98465.93473185167,176473.66607664005,145546.83381783825,91324.76268187743,114709.62518741812,112648.00617289454,103150.9167965839,117659.45473717524
2002-12-01,157444.37785016748,271448.8520916346,137117.09798046408,195067.63383553797,233246.95705123807,118032.33556107158,136768.3461401105,285685.34420893306,156514.6019589694,198902.5964709746,219814.92147316938,157735.70467193573,227549.36113535182,180468.3141454201,239131.8803345315,190399.3655755887,179033.5954927561,144509.54304821268,,171960.06719895056,118936.30352882296,191581.52628347944,117289.6988392662,125140.20001225098,139212.02374200165,144105.31239404218,118954.19991840773,169686.1370360691,135425.79351083585,192389.5152314998,174242.39327629458,145698.95149560942,108772.57614626766,139792.2796374888,96457.55442687403,96616.08454039258,104900.18721959084,82696.84075388969,132765.41492953405,,212886.32933383062,95453.49050862815,116287.01666079262,99019.73173174569,177731.35945221854,145774.79408538513,91584.26778595247,114831.49640218796,113022.15090589493,103580.1733061032,118034.26724492891
2003-01-01,158523.67941003467,274541.5658480092,138314.12740663826,196713.94074936237,236096.10988796141,118256.50482159485,137176.21571348511,288800.1900440377,157179.37007112638,199435.05638094418,219906.80935356615,158418.02287394437,230891.78707859654,181674.9261769311,241192.48665503328,192490.64923879973,178865.18953536495,144814.01548928116,,173299.73752230426,119435.71457314321,193350.64021287952,117956.06742964294,125462.65855494283,139446.06369399326,144966.130676378,119148.40746515442,170318.9070451635,135748.7664599548,194834.60587258555,174652.75226571958,147056.4033507297,109017.03836476982,140354.53476683606,96711.02064166711,96769.75937841942,104991.13274795523,82801.6559803115,132892.53438928846,,214916.52704480547,95670.00657672196,116815.81466292159,99603.67558250013,179049.94146628867,146120.09740389863,91816.4062448182,115296.96012070875,113426.99289997872,103951.25194642768,118377.17726129327
2003-02-01,159612.50666562738,277424.94092469715,139544.24442251585,198315.6117971005,238858.69944183077,118404.46096183383,137531.63466926792,291661.87495914317,157885.3088520978,199963.18319384605,219958.14244612714,159270.21750926756,233769.6944728859,182868.66956026712,243676.4727766524,194595.75130366252,178820.8556601416,145093.48827639644,,174525.7891909743,119872.35560518304,195148.71862905635,118626.34722691202,125813.40671997052,139659.97478887613,145875.93253470093,119370.14577778739,170891.02053905974,135996.1277876396,197427.09461168564,174921.18927330922,148346.8634795204,109292.77452193882,140882.40408730743,96978.90421266328,96902.02756109317,105003.56366410374,83083.15198111038,133084.75565689607,,216461.08349856464,95899.61429313793,117339.01679021031,99901.23122250741,180471.71918467968,146514.91896575884,92050.51689937401,116143.20172374773,113836.52200804568,104263.5446929423,118691.38398796832
2003-03-01,160768.8714242192,280479.1703085126,140805.67847521172,200024.84897540012,241545.22453618274,118571.704071314,137747.23635985274,294509.93387982016,158534.6134298978,200780.03446314263,220239.4136027456,160082.65043178832,236421.21803674372,184175.0955160377,246690.33800669582,196749.764684806,178765.38126755177,145398.21575190293,,175641.3229272538,120202.476664392,196948.30990188793,119267.01271679584,126153.08357317,139859.38849716054,146792.33733405176,119580.03164899832,171504.77861682986,136187.70149663297,200223.36776107782,175094.08755571916,149512.65173423346,109575.39034651245,141469.26145811283,97244.64911844717,97093.40187264692,104963.48088469186,83445.9182739703,133175.72079027724,,218126.60715197586,96141.42878207106,117848.30843487997,99895.66851582663,181968.73606294475,146822.6014899924,92304.76399124491,116714.18893741733,114302.4886822214,104498.59246343056,118976.13611895072
2003-04-01,162116.1689473647,284029.2863572903,142211.09968375342,201708.9393143359,244209.80386113087,118767.88173871631,137946.88563125758,297598.2219163526,159256.13950380465,201687.599467629,220582.0462476694,160983.84371060363,239405.29735887595,185532.85626341077,249775.14796094838,198743.86689221053,178895.7686995278,145703.59212024944,,176698.6506657108,120325.32795877916,198913.45135491958,119944.3557779321,126423.90638022496,140027.65624455514,147658.3767125126,119831.47512603429,172185.46959790247,136321.19399833117,203157.41171467968,175505.78371422237,150472.61947419145,109924.38213982653,142100.95510991674,97573.21353149707,97366.58521908661,105003.09305973923,83847.1872096682,133525.438444573,,220016.70634706868,96397.89722060213,118363.92514581328,99561.7728995277,183540.96245827057,147196.70372422042,92606.14927972831,116979.94727386422,114711.69459690298,104735.23655001144,119271.36224326974
2003-05-01,163600.04748545858,287971.9287895638,143695.605261253,203432.35356430872,246988.73066453813,118990.45242400483,138294.25714507618,300693.7539427176,160001.39940941497,202826.90423836876,220840.73383030258,161826.2376413364,242597.9617472619,187112.57443764756,253057.98227577072,200876.80684632852,179058.63331591839,146006.53466190616,,177896.21712291567,120350.98577939498,201091.798185404,120773.45404047729,126698.1293689377,140224.65682635087,148568.26209546442,120105.10273762936,172975.2442825732,136519.36571077284,206336.2190219406,176310.55144219418,151743.6820169322,110234.98904027134,142891.51206456198,97971.15553322596,97643.89407296701,105166.85035566434,84241.02768284662,133961.6860053949,,222321.05464474802,96662.35132664263,118937.75884366843,99350.4653774189,185180.57551608016,147957.98260395392,92886.20996603258,116800.08739520254,115228.49475256412,104990.16324832849,119587.37424573845
2003-06-01,165174.90098492696,291618.75052230153,145168.57134024895,205141.52488215323,249985.03172247196,119214.74975689537,138784.08713563217,303507.32441528357,160825.39649138643,203969.93683520824,220968.5424809363,162653.28536060607,245912.2317061158,188701.40638409287,256500.38106681113,202925.08465925857,179380.92795148786,146293.81223660917,,179070.95600348726,120440.08937644605,203587.48043674987,121774.85950628198,127016.72854982085,140422.61443907977,149536.48441335917,120415.48340377082,173863.95973282823,136897.63242513992,209796.542324708,177463.33127151718,153174.0941910278,110516.37622027907,143774.7560209001,98398.3469187778,97882.18321053254,105462.00273001606,84643.7080704249,134523.51526569852,,224710.46264436422,96928.69304636757,119588.03673012624,99407.9423315323,186758.17838270866,149040.96013584128,93136.29365446209,116886.08289953251,115663.81783346082,105296.10118899243,119965.69979008105
2003-07-01,166897.21859835766,295468.90805022296,146626.8545926157,206934.5167906487,253167.53396861962,119435.9246548674,139304.5590599404,305829.7561410461,161680.7212428956,205163.51513843433,221108.85888967555,163437.8086879605,249183.76482883535,190523.05361065804,259963.35222175368,204974.51776864097,179624.67465318425,146581.4753141471,,180337.07433166984,120692.12927648849,206278.64949306104,122874.71825341426,127473.77136251015,140664.70506038042,150587.6783050623,120729.98857072066,174874.6131493035,137425.79935047982,213591.49772475325,179288.4116991435,154874.69099843557,110783.02150979133,144781.75461887557,98871.00576166062,97988.51163173238,105806.9017601232,85062.73598695952,134935.54416137177,,227076.49674492376,97205.79232930507,120261.6466852817,99926.60258602757,188331.2022288275,150096.18557828641,93363.62599686669,117173.13096698672,116200.19701312786,105676.97806748057,120400.03619810213
2003-08-01,168677.9440675183,299523.9433146806,148117.89280132897,208970.08616571152,256491.3788825438,119693.04621378866,139825.48492824778,308044.32317337976,162600.1198512711,206520.32466066512,221303.62208906436,164550.90223807606,252303.68035136754,192428.4287930047,263481.0043549505,206906.46340537732,179776.12021038006,146935.37803226756,,181557.0798023305,121172.76560890583,209059.38086060793,123935.48125176622,127945.42038960791,140964.2827912017,152081.79509131718,121057.70580815914,175998.5221312451,138018.59953362946,217083.70381929222,180906.7360523338,156687.20622143184,111070.298023151,145934.68439317794,99298.94914964703,98206.1392008873,106109.93950100045,85372.91119086061,135300.30386091702,,229261.66934589876,97491.3755066113,120930.33560104412,100472.69583311937,189949.65176207424,150943.99299452975,93622.59966641595,117787.16375536402,116677.94703053635,106144.97172753005,120908.02386466214
2003-09-01,170517.68480387097,304028.58682167367,149665.77806686735,211174.02328087998,259638.1474338071,119926.26631952543,140383.20580217693,310469.7500959132,163626.36309219574,207917.71394485267,221558.31265222174,165917.66563113095,255342.57646091413,194671.16654039177,266912.41440822417,209031.2052886668,179872.65036368775,147316.91015353383,,182868.16402483676,121685.1563284197,211851.76983212688,124976.33100114838,128416.83656927482,141286.53174316214,153889.77180835974,121393.73836807738,177117.29108976395,138523.18064398988,220234.3074908714,182642.849393985,158674.77436326712,111382.2382211993,147158.78676587783,99753.95324020227,98443.10112748908,106322.9262597123,85637.47348562044,135709.12697669267,,231605.91179495337,97814.87669160706,121591.0377348878,101088.75366868112,191754.62666755155,151630.8412873246,93915.94647675699,118647.63612323998,117222.66640599817,106645.26219109357,121427.75191968786
2003-10-01,172391.36706185862,308416.4339635092,151233.95963084744,213442.19215044298,262503.29521993053,120163.75971166683,141020.08874816206,313108.1823308223,164646.32685487263,209299.7153967393,221795.45937750046,167432.62592980056,258729.292732708,197086.9031938979,271245.5539183664,211293.0405942058,179982.03642496813,147701.82428602452,,184094.49065932469,122290.85476528655,214656.966687487,125960.23893729153,128867.85820971675,141609.32963755706,155941.68422399226,121753.25950387948,178274.10791294824,139037.15054743105,223248.17672549028,184207.84120178025,160754.0345675702,111659.13041879912,148452.99001595637,100183.53884713048,98839.2539351952,106606.1403100535,85831.93050664595,136056.22591922633,,233724.44485050987,98146.69454348127,122289.04054877268,101603.79910269532,193528.74562939568,152336.41580463518,94189.36379007423,119654.69901650019,117716.73354088214,107153.16415187866,121934.16555357391
2003-11-01,174210.39528216643,312644.477774696,152772.3280774475,215425.65501632416,264983.7840142509,120335.21169112322,141595.728181623,315757.48692625214,165531.95122144278,210450.7728594437,222153.04598714923,168586.1751982793,261726.23804839564,199920.72872872418,275907.352694803,213301.7905806167,180161.3480532931,148042.8720012753,,185323.12773399506,122785.30177540815,217282.21239899853,126851.89620945514,129306.12362714343,141897.38231657038,157305.46448268835,122084.8819955116,179317.65004940625,139607.7170784642,226304.54062485104,185662.53431073483,162451.67530465726,111939.03098148586,149449.1060014053,100590.85639832745,99121.49530409784,106862.74509865484,86107.69447726547,136288.3579961389,,236050.0060953962,98453.55334262922,122952.86600566383,101903.69424589576,195130.83235414253,153003.00030181874,94425.73483204143,120397.86713658438,118212.13964801504,107623.89984795579,122357.99428957103
2003-12-01,175960.72733064528,316733.02554619865,154244.1990121148,217204.60488524064,267302.0222344536,120480.35288863342,142138.7001087053,318234.99242925487,166296.72417081453,211621.45782828025,222543.93383728527,169483.0747148589,264430.0298481919,202857.3186877137,280076.8577728832,214972.39726354738,180360.32266119923,148395.9574549781,,186502.65294312863,123269.98663888132,219727.9377202045,127646.0919652927,129746.93417694775,142212.58193648537,158375.83865245187,122393.38834045036,180316.39013651884,140361.2774877882,229478.19771971495,186939.4755612083,164030.44670712404,112199.07699227966,150259.22556615088,100957.56413601927,99333.54452048597,107128.73952451441,86446.36860409535,136562.4586495844,,238260.62164252053,98723.94062522885,123626.00296322844,102151.33743612363,196522.16694914686,153552.1641424787,94651.79158590974,120788.64747148339,118691.31086932142,108061.54943118502,122735.00659402132
2004-01-01,177558.17729878883,320965.66049503506,155655.28812675376,218936.256171567,269606.8061660154,120843.53339356674,142648.87777852177,320550.0839198645,166981.7431110177,212860.7781614909,222891.84820255978,170297.92293045387,267170.4444427882,206135.23251374462,283888.1155015827,216564.30475063765,180548.7660334695,148701.35986051685,,187622.69659175782,123739.5232590454,221960.55747086776,128350.42046665825,130160.99154262363,142534.5130318268,159287.33836211803,122685.99209175032,181109.93511113152,141041.53489773264,232295.19701615057,187235.3133355501,165593.58685100233,112468.89776284383,150926.44057257075,101330.14535938621,99505.26032439293,107289.11105469718,86900.60316672444,136881.87947151883,,240366.46656839576,98961.1906106228,124227.70290486274,102302.22870108268,197922.44784007952,154013.4262547318,94916.96820854845,120966.24589279648,119183.2693472178,108408.61222485937,123053.25388922234
2004-02-01,179308.46402217375,325732.8473501255,157052.67297183245,220577.32118310747,271978.2315153494,121661.05163263336,143052.79836015537,322865.5775943466,167847.41890555318,214128.6360107124,223182.10168440233,171186.82879673154,270092.52997744066,209524.24483788453,288127.85413999244,218240.07355028926,180839.20831084927,149007.62254828037,,188751.6116785868,124252.50960557243,224305.47435197592,129161.71421616928,130595.08425952018,142856.7190517201,160645.6355373847,123007.2983445283,181941.01424024397,141768.18224931188,235308.37849151742,187841.54909660784,167439.063025139,112725.08842345183,151705.82448503273,101783.23207130654,99711.14900342753,107405.05992558996,87419.09451338563,137349.42804074124,,242095.67381931134,99203.17484528903,124718.39201748383,102508.09381723161,199353.17657703022,154493.15208768917,95219.10223873534,121415.46893272072,119691.38533708715,108650.86464766141,123377.11469871124
